CustomerID,Recency,Frequency,Monetary,Diversity,Cluster,Segment
17371,17,3,423.89,83,0,Potential Loyalists
17372,41,8,1342.68,215,3,Champions
17373,40,4,646.92,47,1,Potential Loyalists
17374,219,2,495.77,24,2,Lost / At Risk
17375,199,3,400.1,63,1,Lost / At Risk
17376,71,2,203.2,23,2,Need Attention
17377,24,20,4100.92,190,3,Champions
17379,11,1,404.66,71,0,Potential Loyalists
17381,9,29,20275.61,40,3,Champions
17382,65,1,65.4,2,2,Need Attention
17383,4,1,199.29,49,0,Potential Loyalists
17384,19,2,336.4,12,0,Potential Loyalists
17385,15,1,261.11,42,0,Potential Loyalists
17386,8,6,2686.42,23,3,Champions
17387,20,2,784.11,71,0,Champions
17388,78,4,1259.56,13,1,Loyal Customers
17389,1,34,31833.68,45,3,Champions
17391,164,2,508.8,2,2,Lost / At Risk
17392,307,2,457.91,53,1,Lost / At Risk
17394,219,1,203.86999999999998,4,2,Lost / At Risk
17396,39,8,7330.8,24,3,Champions
17397,22,2,696.41,88,1,Champions
17398,115,3,653.38,30,1,Lost / At Risk
17400,126,5,2129.96,175,1,Loyal Customers
17402,5,13,2633.85,33,3,Champions
17403,36,1,281.62,32,0,Potential Loyalists
17404,4,15,31906.82,111,3,Champions
17405,1,3,1031.41,77,0,Champions
17406,333,3,2200.42,99,1,Loyal Customers
17408,163,1,32.65,2,2,Lost / At Risk
17409,185,2,771.85,13,2,Loyal Customers
17410,16,5,1214.72,57,1,Champions
17411,12,3,778.94,39,0,Champions
17412,3,7,1258.06,48,3,Champions
17414,44,2,778.0,5,2,Champions
17415,80,1,507.84,14,2,Lost / At Risk
17416,30,7,6893.42,186,3,Champions
17418,42,2,463.46000000000004,29,0,Potential Loyalists
17419,11,12,4226.57,155,3,Champions
17420,50,3,598.83,28,1,Potential Loyalists
17422,16,6,1979.37,93,3,Champions
17423,46,2,698.41,26,0,Champions
17425,19,2,759.1700000000001,42,0,Champions
17426,8,6,5037.26,179,3,Champions
17427,72,1,100.8,2,2,Need Attention
17428,1,28,17256.85,252,3,Champions
17429,128,3,524.9200000000001,36,1,Lost / At Risk
17430,33,2,265.76,14,0,Potential Loyalists
17431,313,1,403.3,41,2,Lost / At Risk
17432,18,2,365.76,44,0,Potential Loyalists
17433,88,1,303.16,53,2,Lost / At Risk
17434,2,7,2373.82,100,3,Champions
17436,2,2,216.3,7,0,Potential Loyalists
17438,254,1,388.45000000000005,17,2,Lost / At Risk
17440,157,3,186.42000000000002,3,2,Lost / At Risk
17442,37,6,2248.56,96,1,Champions
17443,220,1,534.24,1,2,Lost / At Risk
17444,148,3,2940.04,132,1,Loyal Customers
17446,177,2,120.89999999999999,6,2,Lost / At Risk
17447,40,2,541.53,33,0,Potential Loyalists
17449,2,7,2520.86,178,3,Champions
17450,8,46,194550.79,124,3,Champions
17451,1,7,1721.4,83,3,Champions
17453,18,2,486.72,19,0,Potential Loyalists
17454,192,4,517.53,57,1,Lost / At Risk
17455,204,1,131.7,8,2,Lost / At Risk
17456,365,1,249.86,17,2,Lost / At Risk
17457,127,5,1737.7,14,1,Loyal Customers
17458,15,1,316.5,52,0,Potential Loyalists
17459,43,2,657.3,88,1,Potential Loyalists
17460,94,6,622.4300000000001,18,1,Lost / At Risk
17461,23,3,757.46,104,1,Champions
17462,60,2,675.69,25,1,Loyal Customers
17463,16,5,1896.41,162,3,Champions
17464,158,1,289.96000000000004,9,2,Lost / At Risk
17466,10,2,763.28,41,0,Champions
17468,10,2,137.0,5,0,Potential Loyalists
17469,16,5,1870.97,61,1,Champions
17470,45,5,1125.07,67,1,Champions
17472,191,3,710.29,142,1,Loyal Customers
17475,79,1,194.37,14,2,Lost / At Risk
17480,78,1,511.82,29,2,Lost / At Risk
17481,4,4,1255.59,69,0,Champions
17483,65,3,414.04,18,2,Need Attention
17486,261,1,396.87,24,2,Lost / At Risk
17489,59,2,376.64,28,0,Need Attention
17490,1,7,2092.32,63,3,Champions
17491,1,10,3558.87,72,3,Champions
17492,248,1,374.57,12,2,Lost / At Risk
17495,8,2,497.56,21,0,Potential Loyalists
17496,359,1,271.05,10,2,Lost / At Risk
17498,76,1,272.21999999999997,17,2,Need Attention
17499,290,1,622.88,40,2,Lost / At Risk
17500,17,3,1138.0,3,0,Champions
17501,221,2,288.6,18,2,Lost / At Risk
17502,9,4,689.1,25,0,Champions
17503,3,2,558.96,36,0,Potential Loyalists
17504,206,9,2997.03,112,1,Loyal Customers
17505,162,2,1145.8400000000001,48,1,Loyal Customers
17506,76,1,302.2,14,2,Need Attention
17507,262,2,605.58,79,1,Lost / At Risk
17508,281,1,387.31,22,2,Lost / At Risk
17509,58,8,6115.14,75,3,Loyal Customers
17510,25,1,308.48,20,0,Potential Loyalists
17511,3,31,91062.38,453,3,Champions
17512,29,10,2924.9900000000002,61,3,Champions
17513,72,1,513.2,6,2,Need Attention
17514,128,1,208.65,40,2,Lost / At Risk
17515,31,4,639.02,49,1,Potential Loyalists
17516,15,5,768.08,113,1,Champions
17517,309,1,153.94,11,2,Lost / At Risk
17519,17,6,1844.02,60,3,Champions
17520,54,1,546.81,30,0,Need Attention
17521,30,3,723.21,38,1,Champions
17522,2,5,1070.71,59,3,Champions
17523,11,4,652.74,25,0,Potential Loyalists
17524,361,1,145.0,6,2,Lost / At Risk
17525,360,1,422.7,9,2,Lost / At Risk
17526,5,4,1195.8999999999999,17,0,Champions
17527,54,4,939.37,45,1,Loyal Customers
17528,1,8,3628.5,183,3,Champions
17530,1,10,2385.0,306,3,Champions
17531,190,1,296.7,14,2,Lost / At Risk
17534,54,1,223.36,9,2,Need Attention
17535,280,1,164.4,13,2,Lost / At Risk
17536,177,1,76.5,3,2,Lost / At Risk
17537,30,2,897.62,74,1,Champions
17538,26,1,98.42,9,2,Potential Loyalists
17540,25,2,578.9,20,0,Potential Loyalists
17542,270,1,170.75,24,2,Lost / At Risk
17545,43,3,645.96,122,1,Potential Loyalists
17548,234,1,103.3,5,2,Lost / At Risk
17549,24,2,148.86,5,2,Potential Loyalists
17550,197,3,267.16,42,2,Lost / At Risk
17551,359,1,306.84,39,2,Lost / At Risk
17552,60,4,930.41,43,1,Loyal Customers
17553,130,1,1487.6,2,2,Lost / At Risk
17554,1,5,1952.45,58,3,Champions
17555,20,2,483.26,101,0,Potential Loyalists
17556,206,1,157.9,6,2,Lost / At Risk
17557,14,3,541.46,27,0,Potential Loyalists
17560,95,4,854.95,22,1,Loyal Customers
17561,19,1,167.62,44,0,Potential Loyalists
17562,14,7,1122.38,48,3,Champions
17564,24,3,454.01,38,0,Potential Loyalists
17566,8,2,901.21,113,0,Champions
17567,7,8,4331.48,110,3,Champions
17569,332,1,344.14,29,2,Lost / At Risk
17571,50,4,1498.51,247,1,Champions
17572,71,4,226.75000000000003,7,2,Need Attention
17573,29,3,380.6,24,0,Potential Loyalists
17574,243,1,185.65,8,2,Lost / At Risk
17576,8,19,3622.68,245,3,Champions
17578,218,1,143.45999999999998,5,2,Lost / At Risk
17579,5,3,448.90000000000003,46,0,Potential Loyalists
17580,253,3,215.72,43,2,Lost / At Risk
17581,1,25,11045.04,229,3,Champions
17582,236,1,175.27,28,2,Lost / At Risk
17584,7,2,1242.3,30,0,Champions
17585,109,4,1133.07,176,1,Loyal Customers
17588,100,3,1240.2,19,1,Loyal Customers
17589,60,4,2404.17,172,1,Loyal Customers
17590,2,3,1479.22,162,3,Champions
17591,73,7,2225.9700000000003,81,1,Loyal Customers
17593,4,5,3927.34,190,3,Champions
17594,85,2,993.1800000000001,42,1,Loyal Customers
17595,12,2,388.79,68,0,Potential Loyalists
17596,23,7,2827.93,168,3,Champions
17597,214,1,2044.3700000000001,55,1,Lost / At Risk
17600,18,1,161.67000000000002,13,0,Potential Loyalists
17601,239,1,116.00999999999999,9,2,Lost / At Risk
17602,2,6,5102.97,335,3,Champions
17603,78,1,394.72,11,2,Lost / At Risk
17604,217,2,309.36,57,2,Lost / At Risk
17608,33,2,193.42,54,0,Potential Loyalists
17609,41,5,1112.22,199,1,Champions
17611,7,15,3984.22,440,3,Champions
17612,53,6,2048.45,116,1,Loyal Customers
17613,23,14,4559.150000000001,211,3,Champions
17614,57,1,390.07,97,1,Need Attention
17615,130,3,329.6,13,2,Lost / At Risk
17616,174,3,571.1999999999999,1,2,Lost / At Risk
17618,6,3,971.58,56,0,Champions
17619,312,1,218.52,71,2,Lost / At Risk
17620,60,1,81.44,4,2,Need Attention
17621,21,3,1379.9,24,0,Champions
17623,33,1,527.05,33,0,Potential Loyalists
17624,15,2,843.48,49,0,Champions
17625,18,4,2047.0,223,3,Champions
17628,81,1,75.75,5,2,Lost / At Risk
17629,6,8,1814.1200000000001,106,3,Champions
17630,170,2,503.6,24,2,Lost / At Risk
17631,2,3,528.33,39,0,Potential Loyalists
17633,31,4,1324.84,59,1,Champions
17634,36,9,2361.9700000000003,209,3,Champions
17636,19,1,285.56,20,0,Potential Loyalists
17637,31,2,547.0600000000001,35,0,Potential Loyalists
17639,276,1,108.5,7,2,Lost / At Risk
17640,87,1,621.66,5,2,Lost / At Risk
17642,120,2,712.29,34,1,Loyal Customers
17643,373,1,101.55,8,2,Lost / At Risk
17644,1,11,2895.64,102,3,Champions
17646,219,3,1008.39,46,1,Loyal Customers
17647,65,1,133.06,7,2,Need Attention
17648,61,4,1797.5,81,1,Loyal Customers
17649,138,1,868.49,52,1,Lost / At Risk
17650,21,1,166.07999999999998,8,0,Potential Loyalists
17651,12,10,3945.0,149,3,Champions
17652,25,12,4867.72,118,3,Champions
17653,37,4,1207.56,44,1,Champions
17654,277,1,117.55,22,2,Lost / At Risk
17655,11,7,2638.94,66,3,Champions
17656,73,5,1674.69,67,1,Loyal Customers
17658,26,2,595.42,17,0,Potential Loyalists
17659,17,12,2999.46,127,3,Champions
17660,141,1,196.0,37,2,Lost / At Risk
17663,26,7,1802.91,63,1,Champions
17664,19,2,604.64,41,0,Potential Loyalists
17666,4,2,728.16,14,0,Champions
17667,66,5,2055.51,85,1,Loyal Customers
17668,1,2,347.75,14,0,Potential Loyalists
17669,43,7,3406.7200000000003,45,1,Champions
17670,228,1,205.7,11,2,Lost / At Risk
17671,16,4,1572.71,40,1,Champions
17672,50,2,3178.17,105,1,Champions
17673,2,6,1629.12,118,3,Champions
17674,74,2,551.04,19,2,Need Attention
17675,1,31,20374.28,239,3,Champions
17676,4,6,1387.68,49,3,Champions
17677,2,30,16363.23,178,3,Champions
17678,264,1,298.11,16,2,Lost / At Risk
17679,53,2,1992.1100000000001,29,1,Loyal Customers
17680,24,1,184.4,11,0,Potential Loyalists
17682,10,6,2474.33,48,3,Champions
17684,44,1,239.41,15,2,Potential Loyalists
17685,17,7,3191.53,88,3,Champions
17686,7,7,5739.46,205,3,Champions
17690,30,15,4757.95,186,3,Champions
17691,358,2,290.40000000000003,18,2,Lost / At Risk
17692,127,4,740.94,34,1,Loyal Customers
17693,137,1,200.47,16,2,Lost / At Risk
17694,142,1,283.12,15,2,Lost / At Risk
17695,132,2,765.34,30,1,Loyal Customers
17696,38,8,2285.71,78,3,Champions
17697,236,1,338.95,19,2,Lost / At Risk
17698,261,1,154.95,8,2,Lost / At Risk
17700,17,4,2534.64,116,3,Champions
17701,253,1,417.95,24,2,Lost / At Risk
17702,30,4,1824.37,58,1,Champions
17703,35,3,798.74,47,1,Champions
17704,169,2,885.19,27,1,Loyal Customers
17705,3,9,1823.52,63,3,Champions
17706,4,17,10504.49,270,3,Champions
17707,185,2,152.4,3,2,Lost / At Risk
17708,188,2,267.08,28,2,Lost / At Risk
17709,170,1,137.45,7,2,Lost / At Risk
17711,11,2,385.1,22,0,Potential Loyalists
17712,45,1,522.91,29,0,Potential Loyalists
17714,321,1,153.0,10,2,Lost / At Risk
17715,201,1,326.4,1,2,Lost / At Risk
17716,23,11,5655.99,171,3,Champions
17718,232,1,139.35,6,2,Lost / At Risk
17719,38,15,5396.04,111,3,Champions
17720,26,4,1195.94,39,1,Champions
17722,96,4,2424.04,111,1,Loyal Customers
17723,127,6,3276.4000000000005,4,1,Loyal Customers
17724,71,3,1033.0,38,1,Loyal Customers
17725,16,11,3439.08,115,3,Champions
17727,15,1,1060.25,66,0,Potential Loyalists
17728,4,3,2876.01,153,3,Champions
17730,3,13,5298.4800000000005,127,3,Champions
17731,79,4,1240.11,54,1,Loyal Customers
17732,373,1,303.97,18,2,Lost / At Risk
17733,39,2,692.19,33,0,Champions
17734,54,3,700.63,40,1,Loyal Customers
17735,2,19,13110.02,319,3,Champions
17736,9,3,377.44,24,0,Potential Loyalists
17737,9,2,168.24,8,0,Potential Loyalists
17738,19,4,1879.05,89,1,Champions
17739,12,7,2791.35,29,3,Champions
17742,113,2,355.11,13,2,Lost / At Risk
17744,4,6,2322.4,110,3,Champions
17746,240,1,110.25,6,2,Lost / At Risk
17747,113,1,71.4,1,2,Lost / At Risk
17749,178,2,674.52,33,1,Loyal Customers
17750,5,9,1797.57,101,3,Champions
17752,359,1,80.64,1,2,Lost / At Risk
17754,1,5,1772.26,82,3,Champions
17757,1,30,5605.29,275,3,Champions
17758,19,8,3456.7,310,3,Champions
17759,17,3,834.99,82,1,Champions
17760,22,2,287.59,25,0,Potential Loyalists
17761,33,1,712.78,19,0,Potential Loyalists
17763,263,1,15.0,1,2,Lost / At Risk
17764,51,2,818.82,71,1,Champions
17765,159,3,371.88,51,1,Lost / At Risk
17767,15,1,271.2,21,0,Potential Loyalists
17768,8,3,2273.1800000000003,77,1,Champions
17769,13,10,3997.98,200,3,Champions
17770,199,5,1143.27,33,1,Loyal Customers
17771,57,2,245.81,51,0,Need Attention
17772,11,2,182.77,50,0,Potential Loyalists
17774,97,4,1225.41,123,1,Loyal Customers
17775,255,1,56.4,3,2,Lost / At Risk
17777,25,3,665.86,141,1,Potential Loyalists
17779,21,3,658.57,73,1,Potential Loyalists
17781,159,2,188.02,12,2,Lost / At Risk
17783,72,2,283.47,67,1,Need Attention
17785,53,1,131.94,13,2,Need Attention
17786,85,2,278.74,57,1,Lost / At Risk
17787,153,4,1865.19,94,1,Loyal Customers
17788,74,2,1117.9,3,2,Loyal Customers
17789,281,1,225.9,14,2,Lost / At Risk
17790,27,14,1965.55,121,3,Champions
17791,30,1,106.1,10,2,Potential Loyalists
17793,25,1,323.04,49,0,Potential Loyalists
17795,180,2,350.39,43,2,Lost / At Risk
17796,40,4,697.9,63,1,Champions
17797,22,3,780.43,102,1,Champions
17799,22,10,3055.93,280,3,Champions
17800,37,9,1199.01,51,1,Champions
17802,82,3,1285.04,102,1,Loyal Customers
17805,74,1,512.31,10,2,Need Attention
17806,11,1,546.04,43,0,Potential Loyalists
17809,16,12,5411.91,46,3,Champions
17811,4,39,7837.7300000000005,359,3,Champions
17812,13,4,732.16,113,1,Champions
17813,14,5,1770.88,297,3,Champions
17816,37,4,36.56,16,2,Potential Loyalists
17817,4,3,387.68,32,0,Potential Loyalists
17819,72,7,3704.87,36,1,Loyal Customers
17824,51,1,298.4,13,2,Potential Loyalists
17827,5,5,1995.46,190,3,Champions
17828,23,4,1820.09,54,1,Champions
17829,299,1,889.24,30,2,Lost / At Risk
17830,2,3,398.7,18,0,Potential Loyalists
17831,33,1,35.400000000000006,2,2,Potential Loyalists
17832,50,1,155.37,61,0,Potential Loyalists
17835,3,3,350.64,45,0,Potential Loyalists
17836,47,1,110.21000000000001,23,2,Potential Loyalists
17837,42,8,1593.38,110,1,Champions
17838,27,5,2779.3,96,1,Champions
17839,42,1,338.8,50,0,Potential Loyalists
17841,2,124,40991.57,1323,3,Champions
17843,303,1,205.48,36,2,Lost / At Risk
17844,107,1,51.559999999999995,5,2,Lost / At Risk
17846,85,1,2033.1,1,2,Lost / At Risk
17848,81,9,901.2,41,1,Loyal Customers
17849,218,4,605.8000000000001,14,2,Lost / At Risk
17850,372,34,5391.21,21,3,Loyal Customers
17852,12,2,114.34,21,0,Potential Loyalists
17854,185,2,311.26,15,2,Lost / At Risk
17855,373,1,208.97,17,2,Lost / At Risk
17856,2,4,1418.03,12,0,Champions
17857,4,23,26879.04,19,3,Champions
17858,6,12,5155.66,101,3,Champions
17859,305,1,148.21,23,2,Lost / At Risk
17860,369,1,252.8,49,2,Lost / At Risk
17861,3,8,2100.8,172,3,Champions
17862,324,1,330.9,11,2,Lost / At Risk
17863,59,6,3160.0,110,1,Loyal Customers
17864,13,3,597.5,70,0,Potential Loyalists
17865,31,20,10526.32,191,3,Champions
17866,143,1,329.65000000000003,9,2,Lost / At Risk
17867,30,6,1197.1000000000001,62,1,Champions
17869,107,5,428.18,37,1,Lost / At Risk
17870,2,12,1894.35,214,3,Champions
17871,205,1,155.9,10,2,Lost / At Risk
17873,80,5,1859.16,24,1,Loyal Customers
17874,185,6,683.46,37,1,Loyal Customers
17877,170,1,237.61,12,2,Lost / At Risk
17878,44,1,379.45,26,0,Potential Loyalists
17879,174,1,178.52,6,2,Lost / At Risk
17880,365,1,458.92,26,2,Lost / At Risk
17881,304,1,133.35,8,2,Lost / At Risk
17883,3,4,671.77,133,0,Potential Loyalists
17884,4,4,717.45,107,0,Champions
17885,12,1,190.19,50,0,Potential Loyalists
17886,32,3,899.61,93,1,Champions
17887,129,1,111.35,10,2,Lost / At Risk
17888,21,8,726.05,60,1,Champions
17889,212,2,203.87,20,2,Lost / At Risk
17890,323,2,602.09,88,1,Lost / At Risk
17891,162,1,203.85999999999999,34,2,Lost / At Risk
17892,56,3,244.1,27,0,Need Attention
17893,225,1,112.25,15,2,Lost / At Risk
17894,72,8,1119.81,127,1,Loyal Customers
17895,44,1,98.0,15,2,Potential Loyalists
17896,23,1,256.32,2,2,Potential Loyalists
17897,173,3,566.6,100,1,Lost / At Risk
17898,85,2,152.06,27,2,Lost / At Risk
17899,159,1,155.8,29,2,Lost / At Risk
17900,190,2,112.19999999999999,4,2,Lost / At Risk
17901,29,1,110.38,19,2,Potential Loyalists
17904,21,1,191.67000000000002,33,0,Potential Loyalists
17905,71,4,800.24,33,1,Loyal Customers
17906,247,1,72.9,12,2,Lost / At Risk
17908,374,1,243.28,51,2,Lost / At Risk
17911,9,1,366.23,39,0,Potential Loyalists
17912,310,5,311.01,35,1,Lost / At Risk
17913,59,2,411.6,55,1,Need Attention
17914,4,1,336.43,72,0,Potential Loyalists
17917,45,3,341.28,77,1,Potential Loyalists
17919,88,1,1304.04,23,1,Lost / At Risk
17920,4,17,4204.1,407,3,Champions
17921,64,4,826.52,114,1,Loyal Customers
17923,282,1,207.50000000000003,1,2,Lost / At Risk
17924,12,7,2962.5,26,3,Champions
17925,373,1,244.08,1,2,Lost / At Risk
17926,133,2,397.29,17,2,Lost / At Risk
17928,45,2,212.54,23,0,Potential Loyalists
17929,11,4,843.0,4,0,Champions
17930,36,5,1740.48,26,1,Champions
17931,134,2,408.36,63,1,Lost / At Risk
17932,29,3,1331.57,84,1,Champions
17934,52,2,704.25,21,0,Loyal Customers
17935,138,2,145.79,28,2,Lost / At Risk
17936,5,1,389.84,68,0,Potential Loyalists
17937,9,7,4301.22,19,3,Champions
17939,160,1,99.14,12,2,Lost / At Risk
17940,49,10,4106.4400000000005,6,1,Champions
17941,131,1,304.56,2,2,Lost / At Risk
17942,8,1,77.50000000000001,2,0,Potential Loyalists
17946,233,2,149.57999999999998,18,2,Lost / At Risk
17947,37,1,176.68,9,2,Potential Loyalists
17948,147,1,358.56000000000006,1,2,Lost / At Risk
17949,1,45,58510.48,29,3,Champions
17950,72,3,482.2,63,1,Need Attention
17951,40,3,1008.5400000000001,18,0,Champions
17954,5,12,2332.72,326,3,Champions
17955,199,4,557.3,14,2,Lost / At Risk
17956,249,1,12.75,1,2,Lost / At Risk
17957,66,1,111.68,31,2,Need Attention
17958,117,1,508.46000000000004,7,2,Lost / At Risk
17960,171,1,73.78,26,2,Lost / At Risk
17961,21,39,1296.44,211,3,Champions
17962,142,1,102.83,33,2,Lost / At Risk
17964,32,2,471.7,84,1,Potential Loyalists
17965,38,14,2622.57,274,3,Champions
17966,38,5,1098.43,53,1,Champions
17967,372,1,123.07,41,2,Lost / At Risk
17968,374,1,277.35,74,2,Lost / At Risk
17969,166,2,228.2,14,2,Lost / At Risk
17970,211,1,582.59,27,2,Lost / At Risk
17972,242,1,136.04,30,2,Lost / At Risk
17973,52,1,337.04,15,2,Need Attention
17974,25,3,740.79,143,1,Champions
17975,15,13,4488.81,189,3,Champions
17976,372,1,353.19,56,2,Lost / At Risk
17977,29,1,288.14,19,0,Potential Loyalists
17978,365,1,300.91999999999996,12,2,Lost / At Risk
17979,36,4,757.71,116,1,Champions
17980,166,3,811.45,23,1,Loyal Customers
17984,145,1,152.68,48,2,Lost / At Risk
17985,22,1,634.95,20,0,Potential Loyalists
17986,56,1,20.8,1,2,Need Attention
17987,185,1,198.57,13,2,Lost / At Risk
17988,12,7,201.12,37,0,Potential Loyalists
17990,237,3,630.84,27,1,Lost / At Risk
17991,225,2,93.35,4,2,Lost / At Risk
17994,122,4,678.49,63,1,Loyal Customers
17995,282,1,76.1,2,2,Lost / At Risk
17997,74,8,1970.67,133,1,Loyal Customers
17999,37,2,382.06,87,1,Potential Loyalists
18001,12,2,417.23,56,0,Potential Loyalists
18004,362,1,169.47,32,2,Lost / At Risk
18005,4,2,249.72,52,0,Potential Loyalists
18006,23,1,444.68,21,0,Potential Loyalists
18008,70,9,2116.19,24,1,Loyal Customers
18009,235,1,257.34,31,2,Lost / At Risk
18010,257,1,174.8,14,2,Lost / At Risk
18011,373,1,102.78999999999999,28,2,Lost / At Risk
18013,155,2,187.29,31,2,Lost / At Risk
18014,28,1,166.42,29,0,Potential Loyalists
18015,4,1,120.03,46,0,Potential Loyalists
18016,32,5,1483.56,90,1,Champions
18017,81,3,523.0,1,2,Lost / At Risk
18018,108,2,122.14,29,2,Lost / At Risk
18019,52,1,38.45,5,2,Need Attention
18022,36,1,668.11,141,1,Potential Loyalists
18024,153,2,389.78,21,2,Lost / At Risk
18027,99,1,115.31,21,2,Lost / At Risk
18030,4,2,230.64999999999998,8,0,Potential Loyalists
18032,334,1,73.5,5,2,Lost / At Risk
18033,65,1,97.97,32,2,Need Attention
18034,22,2,422.88,99,0,Potential Loyalists
18035,36,3,730.4,44,1,Champions
18036,32,3,405.62,77,1,Potential Loyalists
18037,154,6,70.02,19,2,Lost / At Risk
18040,19,2,357.20000000000005,18,0,Potential Loyalists
18041,12,21,4183.39,285,3,Champions
18042,54,1,165.04999999999998,7,2,Need Attention
18043,25,3,559.51,106,1,Potential Loyalists
18044,4,10,2088.6,88,3,Champions
18045,45,1,189.4,43,0,Potential Loyalists
18048,203,2,172.29000000000002,6,2,Lost / At Risk
18050,359,1,74.4,5,2,Lost / At Risk
18053,71,1,300.02,20,2,Need Attention
18055,7,10,6784.1900000000005,223,3,Champions
18056,288,1,363.65,19,2,Lost / At Risk
18058,10,1,170.16,3,0,Potential Loyalists
18059,23,3,306.46,17,0,Potential Loyalists
18061,22,10,2119.41,18,3,Champions
18062,173,3,720.52,23,1,Loyal Customers
18064,133,2,814.0,7,2,Loyal Customers
18065,6,14,2392.83,110,3,Champions
18066,75,1,318.0,10,2,Need Attention
18067,40,1,396.33,36,0,Potential Loyalists
18068,289,1,101.7,1,2,Lost / At Risk
18069,26,5,2036.67,334,3,Champions
18071,258,2,453.0,23,2,Lost / At Risk
18072,186,1,247.44,18,2,Lost / At Risk
18073,114,12,3877.5200000000004,23,1,Loyal Customers
18074,374,1,489.6,13,2,Lost / At Risk
18075,23,10,2611.75,97,3,Champions
18077,8,11,2633.01,101,3,Champions
18078,217,2,336.13,27,2,Lost / At Risk
18079,45,4,3651.97,99,1,Champions
18080,19,2,1231.5,2,0,Champions
18081,36,3,343.45,14,0,Potential Loyalists
18082,26,1,703.37,62,0,Potential Loyalists
18084,16,1,90.48,1,2,Potential Loyalists
18085,330,2,689.95,25,2,Loyal Customers
18086,274,1,101.34,7,2,Lost / At Risk
18087,98,2,4055.7200000000003,2,2,Loyal Customers
18088,61,1,167.67000000000002,35,2,Need Attention
18092,2,11,9068.26,28,3,Champions
18093,93,4,2106.52,31,1,Loyal Customers
18094,82,7,3017.3,39,1,Loyal Customers
18095,313,2,580.05,20,2,Lost / At Risk
18096,12,3,911.15,157,1,Champions
18097,8,6,2697.8,65,3,Champions
18099,127,1,168.31,19,2,Lost / At Risk
18101,11,2,223.65,37,0,Potential Loyalists
18102,1,60,259657.3,150,3,Champions
18104,37,1,754.64,38,0,Potential Loyalists
18105,38,1,113.48000000000002,18,2,Potential Loyalists
18106,330,1,430.7,33,2,Lost / At Risk
18108,254,1,271.0,17,2,Lost / At Risk
18109,2,26,8052.97,119,3,Champions
18110,20,1,236.3,33,0,Potential Loyalists
18112,12,2,352.69,26,0,Potential Loyalists
18113,369,1,76.32000000000001,1,2,Lost / At Risk
18114,290,1,220.1,28,2,Lost / At Risk
18116,68,8,1418.03,230,1,Loyal Customers
18117,26,1,320.71999999999997,68,0,Potential Loyalists
18118,11,26,5653.82,424,3,Champions
18119,368,1,181.12,29,2,Lost / At Risk
18120,214,1,111.15,17,2,Lost / At Risk
18121,149,2,673.1,28,1,Lost / At Risk
18122,8,6,1826.21,239,3,Champions
18123,24,2,589.4399999999999,31,0,Potential Loyalists
18125,30,4,1142.99,164,1,Champions
18126,61,1,206.83,52,2,Need Attention
18127,19,3,348.73,41,0,Potential Loyalists
18129,243,1,112.55000000000001,13,2,Lost / At Risk
18130,15,3,1059.39,58,0,Champions
18133,212,1,931.5,1,2,Lost / At Risk
18135,29,5,681.91,11,0,Champions
18136,63,3,784.33,34,1,Loyal Customers
18138,295,1,152.65,8,2,Lost / At Risk
18139,18,6,8438.34,35,3,Champions
18142,157,2,1019.52,9,2,Loyal Customers
18143,117,2,1000.16,59,1,Loyal Customers
18144,8,12,2888.75,27,3,Champions
18145,13,4,2861.55,174,3,Champions
18146,141,2,160.35,10,2,Lost / At Risk
18147,46,2,179.34,7,2,Potential Loyalists
18149,51,3,612.0799999999999,11,0,Potential Loyalists
18150,32,3,566.58,29,0,Potential Loyalists
18151,135,2,653.35,38,1,Lost / At Risk
18154,3,2,399.19,15,0,Potential Loyalists
18155,75,3,371.62,19,2,Need Attention
18156,13,2,734.94,100,0,Champions
18158,9,2,453.4,24,0,Potential Loyalists
18159,301,1,530.15,23,2,Lost / At Risk
18160,57,2,638.0600000000001,37,1,Need Attention
18161,15,5,1618.69,49,1,Champions
18164,37,1,399.65,24,0,Potential Loyalists
18165,177,1,302.46,10,2,Lost / At Risk
18167,23,3,1384.8600000000001,24,0,Champions
18168,176,6,1169.94,97,1,Loyal Customers
18169,61,1,202.65,9,2,Need Attention
18170,33,3,980.3100000000001,29,1,Champions
18171,59,5,1231.31,43,1,Loyal Customers
18172,15,20,7561.68,100,3,Champions
18173,87,4,2106.84,23,1,Loyal Customers
18174,7,1,104.0,1,0,Potential Loyalists
18176,358,1,476.35,30,2,Lost / At Risk
18177,31,6,1341.42,53,1,Champions
18178,129,4,1590.81,80,1,Loyal Customers
18179,9,6,1793.17,86,3,Champions
18180,5,6,1843.75,108,3,Champions
18181,24,1,382.8,40,0,Potential Loyalists
18183,227,2,632.07,36,1,Lost / At Risk
18184,15,1,49.8,1,2,Potential Loyalists
18185,249,1,304.25,17,2,Lost / At Risk
18188,15,3,2001.04,63,1,Champions
18189,78,2,1090.24,65,1,Loyal Customers
18190,192,2,284.46000000000004,14,2,Lost / At Risk
18191,262,1,207.8,7,2,Lost / At Risk
18192,72,1,957.97,45,1,Need Attention
18193,165,1,243.76,16,2,Lost / At Risk
18194,82,1,973.84,7,2,Lost / At Risk
18196,95,2,689.13,131,1,Loyal Customers
18198,4,17,5425.56,81,3,Champions
18200,106,1,163.8,29,2,Lost / At Risk
18202,200,3,1396.99,55,1,Loyal Customers
